,employee_id,age,gender,marital_status,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
307,112827,32,Male,Married,258,D00-SP,0,0.855049,5,0,low,0.889621,1,5
308,100266,46,Male,Married,191,D00-SP,0,0.606289,4,0,low,0.964772,0,3
309,100513,48,Female,Married,156,D00-PD,0,0.649564,5,0,low,0.809893,0,2
310,104489,54,Male,Married,286,D00-ENG,0,0.961879,6,0,medium,0.0886646,1,4
311,107058,42,Male,Married,274,D00-IT,0,0.469822,5,0,medium,0.99811,0,4
312,100798,46,Male,Married,268,D00-SS,1,0.808787,5,0,medium,0.533709,0,3
313,103183,42,Female,Married,180,D00-FN,0,0.718499,5,0,low,0.681781,0,3
314,113865,31,Male,Married,215,D00-ENG,0,0.76248,5,0,low,0.206757,0,4
315,118513,30,Male,Married,257,D00-ENG,0,0.914503,4,0,high,0.606451,0,2
316,118151,43,Female,Married,161,D00-MT,0,0.955893,4,0,low,0.733583,0,3
317,119125,24,Female,Unmarried,191,D00-MT,0,0.546501,3,0,medium,0.737499,0,4
318,103766,23,Male,Unmarried,204,D00-SP,0,0.86822,3,0,low,0.805957,0,3
319,115547,52,Female,Married,141,D00-SS,1,0.943619,6,0,low,0.196958,0,3
320,122441,41,Female,Married,271,D00-ENG,0,0.799375,6,0,medium,0.144235,1,4
321,113054,27,Female,Married,208,D00-IT,0,0.607462,5,0,low,0.574724,0,3
322,115386,24,Female,Unmarried,192,D00-ENG,0,0.964393,4,0,low,0.592935,0,3
323,112118,30,Female,Married,161,D00-IT,0,0.785617,4,0,low,0.666779,0,6
324,105344,25,Female,Unmarried,181,D00-FN,0,0.715062,3,0,medium,0.441095,0,3
325,118832,41,Female,Married,145,D00-ENG,0,0.956025,4,0,medium,0.683964,0,3
326,107249,40,Male,Married,167,D00-ENG,1,0.491656,4,0,low,0.868414,0,3
327,119736,44,Male,Married,228,D00-SP,1,0.841945,5,0,low,0.926102,1,5
328,125513,22,Female,Unmarried,245,D00-SS,0,0.894532,5,0,low,0.862534,1,5
329,101667,52,Female,Married,195,D00-SS,0,0.961188,4,0,medium,0.781206,0,3
330,145462,22,Female,Unmarried,210,D00-SS,0,0.736896,2,0,medium,0.685204,0,2
331,118361,28,Male,Unmarried,274,D00-SP,0,0.878575,5,0,medium,0.79105,1,6
332,108909,45,Male,Married,252,D00-SP,0,0.7244835,5,0,medium,0.870039,0,3
333,108028,22,Male,Unmarried,264,D00-ENG,0,0.583058,2,0,low,0.649413,1,4
334,110631,47,Male,Married,306,D00-SS,0,0.83145,6,0,low,0.163924,1,4
335,101922,33,Female,Married,178,D00-SS,0,0.563325,4,0,medium,0.546087,0,3
336,106266,23,Male,Unmarried,140,D00-FN,0,0.587382,3,0,medium,0.794487,0,3
337,101595,28,Male,Unmarried,143,D00-SS,0,0.463822,2,0,low,0.404721,1,3
338,105313,23,Male,Unmarried,251,D00-SS,0,0.507167,2,0,medium,0.831089,0,3
339,115491,27,Male,Unmarried,217,D00-MN,0,0.7244835,3,0,high,0.85331,0,3
340,106853,47,Male,Married,159,D00-SS,0,0.651826,5,0,low,0.483543,0,4
341,106923,23,Female,Unmarried,243,D00-SS,1,0.7244835,3,0,medium,0.561834,0,3
342,103808,50,Male,Married,281,D00-PD,0,0.540866,6,0,medium,0.29682,0,3
343,102576,26,Female,Married,142,D00-SP,0,0.661502,6,0,low,0.099552,0,5
344,116003,25,Male,Unmarried,231,D00-SP,0,0.601963,3,0,low,0.834105,0,2
345,101536,22,Male,Unmarried,164,D00-PR,0,0.643403,3,0,medium,0.77883,0,4
346,119742,25,Male,Unmarried,160,D00-SP,0,0.906541,3,0,low,1,0,3
347,117736,22,Male,Unmarried,146,D00-SS,1,0.459685,3,0,medium,0.388205,0,2
348,119072,42,Female,Married,167,D00-SP,0,0.963249,4,0,low,1,0,4
349,114243,38,Male,Married,162,D00-SS,0,0.572905,4,0,low,0.890815,0,2
350,102659,22,Male,Unmarried,162,D00-IT,0,0.490633,3,0,medium,0.775682,0,2
351,125351,24,Female,Unmarried,128,D00-ENG,0,0.542553,2,0,low,0.414888,1,3
352,102954,28,Male,Unmarried,228,D00-MT,0,0.7244835,3,1,medium,0.932351,0,2
353,102778,41,Female,Married,268,D00-SS,0,0.636226,5,0,medium,0.16655,0,3
354,101096,36,Female,Married,152,D00-ENG,0,0.609517,4,0,low,0.79735,0,3
355,108894,25,Female,Unmarried,232,D00-ENG,0,0.669899,4,0,high,0.704429,0,3
356,142266,40,Male,Married,195,D00-IT,0,0.512644,5,0,low,0.90051,0,4
357,109544,41,Female,Married,211,D00-SP,0,0.811089,5,0,low,1,0,4
358,114858,24,Male,Unmarried,258,D00-ENG,0,0.741692,3,0,medium,0.892133,0,3
359,107508,25,Female,Unmarried,171,D00-SS,0,0.648146,2,0,medium,0.40136,0,3
360,117374,44,Male,Married,146,D00-SP,0,0.643865,5,0,low,0.761153,0,3
361,102619,47,Male,Married,243,D00-IT,0,0.815641,5,0,low,0.785322,1,5
362,111326,24,Female,Unmarried,135,D00-SP,0,0.546112,2,0,low,0.352473,1,3
363,114836,48,Female,Married,257,D00-SP,0,0.848084,4,0,medium,0.551892,0,2
364,102979,25,Male,Unmarried,113,D00-SP,0,0.463366,4,0,low,0.363527,0,3
365,108031,55,Male,Married,245,D00-MN,0,0.981335,4,0,low,0.70021,1,5
366,101823,50,Male,Married,242,D00-SS,0,0.959741,5,0,low,0.88474,1,5
367,100302,36,Female,Married,242,D00-SP,0,0.527005,4,0,medium,0.817307,0,3
368,100930,53,Male,Married,148,D00-ENG,0,0.929032,4,0,medium,0.968676,0,3
369,105360,48,Male,Married,229,D00-SP,0,0.518062,4,0,high,0.343783,0,6
370,116849,52,Male,Married,291,D00-MT,0,0.759482,6,0,low,0.159985,1,4
371,117779,22,Female,Unmarried,168,D00-ENG,0,0.540285,3,0,medium,0.749382,0,2
372,119540,24,Male,Unmarried,166,D00-SS,0,0.608459,4,0,high,0.794263,0,3
373,108254,46,Male,Married,227,D00-ENG,0,0.619424,4,0,medium,0.646112,0,3
374,116211,27,Male,Unmarried,216,D00-SS,0,0.815925,3,0,medium,0.788569,0,3
375,126738,24,Female,Unmarried,153,D00-SS,0,0.480687,2,0,medium,0.373102,1,3
376,105713,25,Female,Unmarried,268,D00-SP,0,0.548609,3,0,medium,0.848465,0,3
377,146012,39,Female,Married,229,D00-PD,0,0.831176,4,0,medium,0.185943,0,4
378,100861,35,Female,Married,235,D00-ENG,0,0.846006,4,0,low,0.905014,0,3
379,108095,22,Female,Unmarried,257,D00-SS,0,0.705896,3,0,low,0.739094,0,3
380,107367,25,Male,Unmarried,154,D00-SS,0,0.7244835,2,0,low,0.379098,1,3
381,138275,23,Female,Unmarried,130,D00-ENG,0,0.489624,2,0,low,0.464332,1,3
382,117351,40,Female,Married,151,D00-MT,0,0.663102,5,0,medium,0.639371,0,4
383,116615,27,Male,Unmarried,102,D00-SS,0,0.841405,3,0,medium,0.492575,0,3
384,113916,29,Male,Unmarried,148,D00-SS,0,0.845509,4,0,medium,0.190022,0,5
385,117725,41,Male,Married,272,D00-SP,0,0.660629,5,0,medium,0.78798,0,3
386,114557,28,Male,Unmarried,174,D00-SS,0,0.57388,3,0,low,0.578987,0,2
387,116335,25,Female,Unmarried,157,D00-SS,0,0.666563,4,0,medium,0.827494,0,2
388,117182,27,Female,Married,306,D00-PD,0,0.802272,7,0,medium,0.131757,1,4
389,107224,29,Male,Unmarried,277,D00-ENG,0,0.395777,2,0,medium,0.606683,0,2
390,100411,35,Female,Married,148,D00-SS,0,0.426012,6,0,low,0.529152,0,4
391,102663,27,Male,Unmarried,252,D00-SP,0,0.63516,2,0,low,0.71177,0,3
392,106424,39,Male,Married,173,D00-IT,0,0.806597,5,0,high,0.200199,0,4
393,140481,39,Female,Married,234,D00-ENG,0,0.618305,5,0,low,0.956018,0,6
394,104037,48,Male,Married,246,D00-SP,0,0.859737,5,0,medium,0.875425,0,3
395,102847,27,Female,Married,145,D00-SS,0,0.900294,5,0,medium,0.812149,0,6
396,105068,35,Male,Married,217,D00-SP,0,0.954972,4,0,medium,0.51889,0,2
397,104171,23,Female,Unmarried,108,D00-MN,0,0.47831,3,0,medium,0.537314,0,5
398,107227,26,Male,Unmarried,217,D00-IT,0,0.528443,3,0,high,0.729664,0,2
399,104696,26,Male,Unmarried,192,D00-SS,0,0.831768,4,0,medium,0.705573,0,3
400,114653,30,Male,Married,238,D00-PD,0,0.596817,4,0,medium,0.777985,0,4
401,100636,39,Female,Married,243,D00-ENG,1,0.748652,6,0,low,0.202654,0,6
402,114321,49,Female,Married,177,D00-MT,0,0.50375,4,0,high,0.553778,0,2
403,107025,25,Female,Unmarried,238,D00-SS,0,0.812474,3,0,low,0.664192,0,2
404,106310,29,Male,Unmarried,252,D00-ENG,0,0.973801,3,0,medium,0.726406,0,3
405,101685,23,Male,Unmarried,182,D00-ENG,0,0.59477,3,0,medium,0.574048,0,3
406,118661,22,Male,Unmarried,157,D00-ENG,0,0.862678,3,1,low,0.600038,0,4
407,106654,22,Female,Unmarried,182,D00-PD,1,0.454139,3,0,low,0.13542,0,3
408,113375,23,Female,Unmarried,154,D00-ENG,0,0.708939,3,0,low,0.984363,0,3
409,128789,26,Female,Married,296,D00-ENG,0,0.936785,6,0,low,0.145722,1,4
410,116056,52,Male,Married,171,D00-SS,1,1,5,0,low,0.58986,0,3
411,116053,22,Male,Unmarried,146,D00-SP,0,0.497203,2,0,low,0.409646,1,3
412,120935,53,Female,Married,256,D00-SP,0,0.80492,6,0,medium,0.0785679,1,5
413,112259,46,Male,Married,279,D00-SS,0,0.851062,6,0,low,0.0660998,1,4
414,100586,24,Female,Unmarried,151,D00-IT,0,0.611842,2,0,medium,0.424099,0,3
415,110789,47,Female,Married,293,D00-PD,0,0.803451,6,0,low,0.0695551,1,4
416,106970,29,Male,Unmarried,194,D00-SS,0,0.869707,3,0,medium,1,0,3
417,138695,31,Female,Married,202,D00-SS,0,0.780092,3,0,low,0.632232,0,3
418,113605,43,Male,Married,217,D00-AD,0,0.631524,4,0,medium,0.984791,0,4
419,100855,43,Female,Married,209,D00-SP,0,0.676735,4,0,medium,0.561753,0,2
420,121619,25,Female,Unmarried,192,D00-FN,0,0.972842,4,0,low,0.253187,1,4
421,100833,29,Male,Unmarried,141,D00-SS,0,0.537866,3,0,low,0.610841,0,3
422,124669,23,Female,Unmarried,263,D00-SS,0,0.93739,5,0,medium,0.820062,1,5
423,121943,22,Female,Unmarried,141,D00-PD,0,0.548787,2,0,medium,0.457787,1,3
424,105978,22,Male,Unmarried,226,D00-PD,0,0.74908,3,0,low,0.696681,0,3
425,102179,25,Male,Unmarried,179,D00-SS,1,0.568402,3,0,low,0.763163,0,3
426,106383,24,Female,Unmarried,201,D00-SS,0,0.878813,3,0,low,0.565888,0,2
427,111177,44,Female,Married,251,D00-ENG,0,0.79356,6,0,low,0.104539,1,4
428,109021,24,Female,Unmarried,144,D00-FN,0,0.818732,3,0,medium,0.734638,0,2
429,105105,28,Male,Unmarried,142,D00-SS,0,0.7244835,2,0,low,0.439011,1,3
430,106404,26,Male,Unmarried,243,D00-SP,0,0.937757,3,0,medium,0.509149,0,4
431,100194,29,Male,Unmarried,167,D00-ENG,0,0.7244835,3,0,high,0.695064,0,2
432,115996,27,Male,Unmarried,208,D00-SS,0,0.527873,3,0,medium,0.853346,0,3
433,104505,37,Male,Married,222,D00-IT,0,0.823102,5,0,low,0.816186,1,5
434,106737,22,Female,Unmarried,225,D00-ENG,1,0.74026,3,0,low,0.687887,0,4
435,105271,25,Male,Unmarried,274,D00-PD,1,0.503998,3,0,medium,0.505505,0,2
436,117256,50,Male,Married,260,D00-SP,0,0.7244835,5,0,medium,0.98667,0,3
437,102879,38,Male,Married,209,D00-ENG,0,0.927592,4,0,medium,0.228167,0,5
438,106794,23,Female,Unmarried,173,D00-MT,0,0.842199,3,0,low,0.925608,0,3
439,101510,41,Male,Married,97,D00-FN,1,0.820322,5,0,high,0.425181,0,6
440,118392,22,Female,Unmarried,154,D00-IT,0,0.531396,2,0,medium,0.403891,1,3
441,114731,31,Female,Married,260,D00-MN,1,0.7244835,6,0,low,0.870452,1,3
442,105685,35,Male,Married,133,D00-SP,0,0.816477,4,0,medium,0.932694,0,2
443,110000,24,Female,Unmarried,224,D00-FN,0,0.877647,3,0,medium,0.555114,0,3
444,116884,22,Female,Unmarried,235,D00-IT,0,0.497803,2,0,medium,0.650848,0,7
445,118266,43,Male,Married,175,D00-SS,0,0.70866,4,0,medium,0.629542,0,4
446,113747,22,Male,Unmarried,223,D00-IT,0,0.57156,3,0,low,0.939299,0,3
447,111983,33,Male,Married,276,D00-SS,0,0.787053,6,0,medium,0.0807641,1,4
448,107271,37,Male,Married,257,D00-SS,0,0.538293,5,1,medium,0.918693,0,2
449,116881,37,Female,Married,180,D00-SP,0,0.913563,4,0,medium,0.673244,0,2
450,108988,24,Male,Unmarried,146,D00-SP,0,0.512557,2,0,low,0.348358,1,3
451,106210,46,Male,Married,173,D00-ENG,0,0.949235,4,0,low,0.966757,0,2
452,117407,24,Male,Unmarried,107,D00-SP,0,0.721986,3,0,low,0.18853,0,5
453,112424,25,Female,Unmarried,239,D00-PD,1,0.7244835,4,0,low,0.800482,0,3
454,114595,29,Female,Married,257,D00-SS,0,0.97522,6,0,low,0.07918,1,4
455,104896,51,Female,Married,247,D00-SS,0,0.626581,4,0,low,0.752681,0,4
456,112887,33,Male,Married,259,D00-SS,0,0.508098,4,0,low,0.949387,0,3
457,104640,41,Female,Married,162,D00-ENG,1,0.714147,5,0,medium,0.544542,0,3
458,111750,22,Male,Unmarried,149,D00-SS,0,0.864665,3,0,low,0.603765,0,3
459,127062,23,Female,Unmarried,158,D00-SP,0,0.7244835,2,0,low,0.439649,1,3
460,116983,47,Female,Married,192,D00-SS,0,0.7244835,4,0,medium,0.474681,0,2
461,100649,49,Male,Married,257,D00-SS,0,0.589713,5,0,low,0.886863,0,2
462,117308,47,Male,Married,190,D00-SS,0,1,5,0,low,0.932549,0,2
463,117195,24,Male,Unmarried,224,D00-IT,0,0.7244835,3,0,low,0.726784,0,3
464,107855,22,Male,Unmarried,270,D00-SS,0,0.910149,4,0,medium,0.726853,1,5
465,105987,31,Male,Married,153,D00-IT,0,0.622214,5,0,low,1,0,2
466,114397,25,Male,Unmarried,221,D00-FN,0,0.869502,2,0,low,0.668062,0,3
467,112676,49,Male,Married,237,D00-SS,0,0.910994,5,0,medium,0.885366,1,5
468,126220,24,Female,Unmarried,126,D00-SP,0,0.462934,2,0,medium,0.33578,1,3
469,112833,26,Male,Unmarried,186,D00-IT,0,0.7244835,3,0,low,0.418019,0,2
470,104722,26,Female,Married,168,D00-SP,0,0.7244835,4,0,low,0.701478,0,2
471,118791,31,Male,Married,254,D00-SS,0,0.889745,4,0,low,0.84478,1,5
472,140653,36,Male,Married,192,D00-ENG,0,0.547018,4,0,low,0.622631,0,3
473,112455,23,Male,Unmarried,119,D00-SS,0,0.413336,3,0,low,0.412823,0,2
474,116265,24,Male,Unmarried,197,D00-FN,0,0.829615,3,0,medium,0.805195,0,5
475,104213,50,Male,Married,212,D00-SS,0,0.997518,4,0,low,0.841499,0,3
476,105210,25,Male,Unmarried,180,D00-SS,1,0.639232,3,0,low,0.64727,0,2
477,102604,29,Male,Unmarried,255,D00-SP,0,0.562171,3,0,medium,0.803514,0,3
478,125172,30,Female,Married,273,D00-SS,0,0.912182,6,0,low,0.0460936,1,5
479,106594,23,Male,Unmarried,203,D00-SP,0,0.722788,2,0,medium,0.92613,0,4
480,100796,44,Male,Married,260,D00-SP,0,0.964089,6,0,low,0.0858743,1,4
481,107214,24,Female,Unmarried,123,D00-IT,0,0.774735,2,0,medium,0.508124,0,4
482,105256,24,Female,Unmarried,169,D00-MT,0,0.649422,3,0,low,1,0,2
483,103803,48,Male,Married,276,D00-IT,0,0.860806,4,0,medium,0.230916,0,2
484,117650,42,Female,Married,140,D00-SP,0,0.521144,6,0,medium,0.136314,0,5
485,113288,25,Female,Unmarried,118,D00-PD,0,0.349073,2,0,high,0.504184,0,2
486,119447,25,Female,Unmarried,175,D00-SS,0,0.877362,3,1,medium,0.726426,0,3
487,124189,23,Female,Unmarried,156,D00-SS,0,0.416241,2,0,medium,0.440107,1,3
488,108696,23,Male,Unmarried,201,D00-SP,0,0.857545,3,0,medium,0.137255,0,6
489,103938,29,Male,Unmarried,199,D00-SP,0,0.849675,3,0,low,0.681405,0,3
490,114667,49,Male,Married,191,D00-SP,0,0.910081,6,0,low,0.257971,0,5
491,114084,29,Male,Unmarried,209,D00-PD,0,0.824953,4,0,low,0.841146,0,3
492,115747,29,Male,Unmarried,257,D00-SP,0,0.787709,3,0,low,0.630806,0,2
493,103217,27,Male,Unmarried,166,D00-MT,0,0.741342,3,0,medium,0.737814,0,2
494,142668,25,Female,Unmarried,120,D00-SS,0,0.421404,3,0,high,0.484331,0,3
495,119539,28,Male,Unmarried,127,D00-FN,0,0.406871,2,0,low,0.355487,1,3
496,115162,47,Male,Married,247,D00-PD,1,0.620838,4,0,low,0.206076,0,3
497,105803,23,Female,Unmarried,270,D00-SS,0,0.873147,3,0,medium,0.952458,0,3
498,100117,45,Male,Married,255,D00-ENG,1,0.889249,5,0,low,0.762451,0,4
499,115928,45,Female,Married,157,D00-ENG,0,0.584181,4,0,low,0.534012,0,2
500,117962,28,Male,Unmarried,142,D00-IT,0,0.404277,2,0,low,0.425878,1,3
501,111470,25,Male,Unmarried,158,D00-FN,1,0.7244835,3,0,high,0.949387,0,3
502,116223,40,Male,Married,142,D00-SP,1,0.955323,4,0,medium,0.601571,0,3
503,120747,23,Female,Unmarried,132,D00-ENG,0,0.513685,2,0,low,0.326522,1,3
504,113629,42,Male,Married,241,D00-SS,0,0.664212,6,0,high,0.147793,0,6
505,113068,38,Male,Married,156,D00-SS,1,0.481021,4,0,medium,0.188222,0,4
506,119783,34,Male,Married,186,D00-MT,1,0.568174,4,0,low,0.759816,0,10
507,117843,32,Female,Married,233,D00-MT,0,0.6234,4,0,medium,0.702468,0,4
508,106324,28,Male,Unmarried,214,D00-SS,0,0.633947,3,0,low,0.950602,0,2
509,111793,24,Female,Unmarried,256,D00-ENG,0,0.795117,3,0,medium,0.469469,0,2
510,107089,24,Female,Unmarried,193,D00-MN,0,0.965109,3,1,high,0.264823,0,10
511,107236,37,Male,Married,219,D00-ENG,1,0.652888,4,0,low,0.571898,0,3
512,101886,22,Female,Unmarried,252,D00-ENG,0,0.726057,3,0,high,0.579907,0,3
513,117263,45,Male,Married,171,D00-SS,0,0.962638,4,0,medium,0.478342,0,2
514,110734,22,Female,Unmarried,269,D00-ENG,1,0.811566,3,0,high,0.952249,0,3
515,110174,35,Female,Married,266,D00-SP,1,0.7244835,4,0,medium,0.906533,0,3
516,102961,33,Male,Married,217,D00-IT,1,0.801236,4,0,medium,0.665711,0,2
517,110293,23,Female,Unmarried,154,D00-SP,0,0.7244835,2,1,medium,0.440152,1,3
518,123507,25,Female,Unmarried,137,D00-ENG,0,0.7244835,2,0,low,0.418875,1,3
519,102157,33,Female,Married,220,D00-MN,1,0.64005,4,0,high,0.616115,0,3
520,111179,24,Female,Unmarried,266,D00-SS,0,0.857895,4,0,high,0.932782,1,5
521,100765,27,Male,Unmarried,202,D00-SP,1,0.67299,3,0,medium,0.554852,0,3
522,108844,51,Male,Married,233,D00-SS,0,0.918186,4,0,medium,0.474324,0,7
523,115414,33,Male,Married,263,D00-SP,1,0.795952,4,0,high,0.609727,0,3
524,113945,23,Male,Unmarried,262,D00-MN,1,0.8032,3,1,high,0.746154,0,7
525,107073,42,Male,Married,193,D00-SP,0,0.7244835,5,0,low,0.527352,0,2
526,118867,44,Male,Married,246,D00-SS,0,0.867215,6,0,medium,0.107717,1,4
527,106872,40,Male,Married,155,D00-SP,0,0.913911,4,0,medium,0.926679,0,3
528,114750,22,Female,Unmarried,241,D00-PD,0,0.572169,3,0,low,0.945798,0,3
529,118010,46,Male,Married,233,D00-SS,0,1,5,0,medium,0.957468,1,5
530,114651,41,Male,Married,203,D00-SP,0,0.968642,5,0,low,0.671503,0,2
531,102489,28,Male,Unmarried,153,D00-ENG,0,0.7244835,3,0,low,0.589363,0,2
532,103276,22,Male,Unmarried,202,D00-SS,0,0.87814,3,0,medium,0.998472,0,2
533,113669,40,Female,Married,270,D00-SS,0,0.909934,7,0,medium,0.0517013,1,4
534,112901,25,Male,Unmarried,192,D00-ENG,0,0.559199,3,0,medium,0.53226,0,3
535,105779,23,Female,Unmarried,134,D00-MT,0,0.716896,3,0,medium,0.779686,0,3
536,117119,25,Male,Unmarried,154,D00-SS,0,1,3,0,high,0.228918,0,2
537,106311,23,Male,Unmarried,140,D00-SP,0,0.613045,3,0,medium,0.989031,0,2
538,111205,40,Male,Married,185,D00-PD,1,0.955245,4,0,low,0.644698,0,3
539,117981,29,Male,Unmarried,211,D00-FN,0,0.852948,4,0,medium,0.797571,0,8
540,101856,23,Female,Unmarried,198,D00-ENG,0,0.849835,3,0,low,0.515092,0,2
541,124599,45,Female,Married,260,D00-SP,0,0.814746,6,0,medium,0.0590517,1,4
542,108156,28,Male,Unmarried,245,D00-SP,0,0.480632,4,0,medium,0.700925,0,3
543,122094,34,Female,Married,262,D00-SS,0,0.803693,6,0,low,0.147912,1,4
544,109680,27,Male,Unmarried,156,D00-SP,1,0.506314,3,0,medium,0.715187,0,3
545,115899,35,Female,Married,275,D00-IT,0,0.467187,4,0,low,0.803585,0,3
546,113791,38,Female,Married,114,D00-SP,0,0.846138,6,0,high,0.735803,0,4
547,111725,26,Male,Unmarried,185,D00-SS,0,0.511288,3,0,low,0.998132,0,2
548,109187,47,Male,Married,190,D00-ENG,0,0.7244835,4,0,medium,0.566026,0,3
549,117034,42,Female,Married,226,D00-SS,0,0.814476,5,0,medium,0.160273,0,3
550,119355,44,Female,Married,135,D00-SS,0,0.656016,4,0,high,0.811261,0,2
551,107500,39,Male,Married,167,D00-SS,1,0.928512,6,0,low,0.947127,0,2
552,110442,53,Male,Married,257,D00-SP,0,0.64888,4,0,high,0.517062,0,4
553,102428,23,Male,Unmarried,134,D00-SS,0,0.730751,3,0,low,0.904948,0,3
554,106451,39,Male,Married,251,D00-SP,1,0.780973,4,0,low,0.796433,0,2
555,118619,27,Male,Unmarried,212,D00-MT,0,0.649101,3,0,medium,0.627683,0,3
556,110630,22,Male,Unmarried,185,D00-SP,0,0.754207,3,0,medium,0.554892,0,3
557,110930,52,Female,Married,205,D00-SS,0,1,4,1,medium,0.883034,0,2
558,115911,30,Male,Married,259,D00-SS,0,0.484606,5,0,low,0.540895,0,4
559,117346,22,Female,Unmarried,129,D00-IT,0,0.7244835,2,0,medium,0.356476,1,3
560,106213,29,Male,Unmarried,243,D00-SS,0,0.486367,3,0,low,0.526139,0,3
561,102494,34,Male,Married,193,D00-FN,1,0.7244835,4,0,low,0.728253,0,3
562,119142,25,Male,Unmarried,154,D00-MT,0,0.7244835,2,0,low,0.422225,1,3
563,118063,54,Male,Married,182,D00-ENG,0,0.565244,5,0,medium,0.491157,0,2
564,116653,32,Female,Married,247,D00-PD,0,0.498435,5,0,medium,0.831753,0,4
565,107992,23,Female,Unmarried,247,D00-SS,0,0.936826,3,0,low,0.850996,0,2
566,105961,24,Male,Unmarried,271,D00-SS,0,0.954666,2,0,low,0.574127,0,3
567,111662,38,Male,Married,148,D00-SS,0,0.934076,5,0,medium,0.966262,0,4
568,120106,22,Female,Unmarried,128,D00-SS,0,0.50688,2,0,medium,0.350619,1,3
569,104159,23,Male,Unmarried,242,D00-SS,0,0.924484,3,0,high,0.672942,0,10
570,108081,37,Male,Married,172,D00-PD,0,0.700516,5,0,low,0.786854,0,2
571,107208,29,Male,Unmarried,219,D00-FN,0,0.635866,3,0,low,0.683058,0,2
572,116878,22,Male,Unmarried,270,D00-SP,0,0.653018,3,0,medium,0.565165,0,3
573,111704,51,Male,Married,263,D00-MT,0,0.820149,4,1,medium,0.736159,0,3
574,116145,49,Male,Married,247,D00-PD,0,0.457446,5,0,medium,0.805001,0,4
575,117326,47,Male,Married,142,D00-SP,0,0.457065,4,0,medium,0.838368,0,3
576,115763,37,Male,Married,238,D00-IT,0,0.701655,4,0,low,0.98001,0,3
577,100680,49,Male,Married,179,D00-SP,0,0.978094,5,0,medium,0.540856,0,6
578,110198,28,Male,Unmarried,236,D00-ENG,1,0.977557,3,0,medium,0.548991,0,3
579,106467,25,Male,Unmarried,225,D00-SS,0,0.787272,3,0,low,0.181534,0,4
580,116762,51,Male,Married,194,D00-SS,0,0.72322,5,0,low,0.275769,0,3
581,121018,24,Female,Unmarried,234,D00-MT,0,0.959379,5,0,low,0.676553,1,5
582,109206,27,Male,Unmarried,209,D00-ENG,1,0.851468,3,0,medium,0.589732,0,2
583,108573,54,Female,Married,144,D00-SS,0,0.657199,5,0,low,0.892228,0,2
584,101372,24,Female,Unmarried,194,D00-SS,0,0.999045,3,0,low,0.802976,0,4
585,115917,23,Male,Unmarried,131,D00-SS,1,0.545659,2,0,medium,0.368839,1,3
586,115411,24,Male,Unmarried,195,D00-SS,0,0.956468,3,0,low,0.859133,0,2
587,129444,22,Female,Unmarried,249,D00-ENG,0,0.87301,5,0,medium,0.558175,1,4
588,103477,36,Male,Married,237,D00-IT,0,0.797788,5,0,high,0.54425,0,3
589,130254,24,Female,Unmarried,164,D00-AD,0,0.686586,2,0,medium,0.674375,0,2
590,108165,26,Male,Unmarried,166,D00-SP,0,0.832866,3,0,medium,0.927178,0,3
591,100696,23,Male,Unmarried,151,D00-SP,0,0.928114,3,0,medium,0.588801,0,4
592,119274,27,Male,Unmarried,100,D00-SP,0,0.518803,3,0,medium,0.160582,0,4
593,106905,22,Female,Unmarried,188,D00-SS,0,0.632785,3,0,medium,0.677099,0,4
594,106046,34,Male,Married,137,D00-IT,0,0.485225,4,1,medium,0.547791,0,4
595,111032,26,Male,Unmarried,252,D00-SP,1,0.933753,4,0,medium,0.674168,0,3
596,109263,29,Male,Unmarried,177,D00-SS,0,0.849891,3,0,low,0.698743,0,4
597,111345,52,Female,Married,205,D00-IT,1,0.531261,6,0,medium,0.779101,0,4
598,101214,23,Male,Unmarried,195,D00-MT,0,0.7244835,3,0,medium,0.858671,0,2
599,101021,23,Male,Unmarried,141,D00-PR,0,0.550365,3,0,low,0.649353,0,3
600,107961,27,Male,Unmarried,220,D00-ENG,1,0.84953,3,0,high,0.898126,0,3
601,117101,49,Male,Married,305,D00-FN,0,0.845605,6,0,medium,0.102882,1,4
602,107912,25,Female,Unmarried,175,D00-SS,0,1,3,0,low,0.726741,0,2
603,108130,25,Female,Unmarried,234,D00-ENG,0,0.7244835,3,0,low,0.463064,0,3
604,116443,25,Female,Unmarried,152,D00-PD,0,0.7244835,2,0,medium,0.317099,1,3
605,133410,36,Male,Married,237,D00-SS,0,0.957489,4,0,low,0.719638,1,5
606,107095,24,Male,Unmarried,199,D00-FN,0,0.724215,3,0,medium,0.212517,0,6
607,106002,31,Male,Married,141,D00-FN,0,0.557786,5,0,low,0.773761,0,2
